Time from Midtransit, BJD-2454833, Detrended flux
-0.013301908, 2930.1205, 0.99964623,
-0.0075810132, 2930.4065, 0.99963389,
-0.010850057, 2931.2442, 0.99948849,
-0.014119663, 2932.0819, 0.99959379,
-0.0083990162, 2932.3679, 0.99950271,
-0.011669349, 2933.2056, 0.99955330,
-0.014940304, 2934.0433, 0.99974877,
-0.0092200753, 2934.3294, 0.99951425,
-0.012491605, 2935.1671, 0.99946699,
-0.0067716014, 2935.4531, 0.99958366,
-0.010043876, 2936.2908, 0.99963243,
-0.013316510, 2937.1285, 0.99969286,
-0.0075968745, 2937.4146, 0.99944944,
-0.010870099, 2938.2523, 0.99955291,
-0.0084245432, 2939.3760, 0.99949422,
-0.011698723, 2940.2137, 0.99950948,
-0.014973280, 2941.0514, 0.99960568,
-0.012529320, 2942.1751, 0.99965973,
-0.0068105803, 2942.4612, 0.99950350,
-0.010086064, 2943.2989, 0.99954141,
-0.013361860, 2944.1366, 0.99951193,
-0.0076432701, 2944.4226, 0.99952010,
-0.010919356, 2945.2603, 0.99959855,
-0.014195811, 2946.0980, 0.99968869,
-0.0084774362, 2946.3840, 0.99955131,
-0.011754223, 2947.2217, 0.99950256,
-0.015031336, 2948.0594, 0.99969766,
-0.0093131417, 2948.3455, 0.99963740,
-0.012590328, 2949.1832, 0.99974683,
-0.0068722216, 2949.4692, 0.99946480,
-0.010149748, 2950.3069, 0.99952671,
-0.013427432, 2951.1446, 0.99962590,
-0.0077095507, 2951.4306, 0.99950201,
-0.010987215, 2952.2683, 0.99947342,
-0.0077952261, 2958.4386, 0.99942092,
-0.011073248, 2959.2763, 0.99961254,
-0.014351424, 2960.1140, 0.99963746,
-0.0086336644, 2960.4001, 0.99951436,
-0.011911648, 2961.2377, 0.99958049,
-0.015189541, 2962.0754, 0.99967663,
-0.0094716081, 2962.3615, 0.99957108,
-0.012749348, 2963.1992, 0.99970113,
-0.0070313573, 2963.4852, 0.99956447,
-0.010309012, 2964.3229, 0.99946221,
-0.013586506, 2965.1606, 0.99974187,
-0.0078683867, 2965.4466, 0.99953057,
-0.011145535, 2966.2843, 0.99943420,
-0.014422378, 2967.1220, 0.99968032,
-0.0087041944, 2967.4081, 0.99953690,
-0.011980832, 2968.2458, 0.99957370,
-0.0062625395, 2968.5318, 0.99947967,
-0.015257221, 2969.0835, 0.99967618,
-0.0095387392, 2969.3695, 0.99968289,
-0.012814764, 2970.2072, 0.99966143,
-0.0070962522, 2970.4932, 0.99966078,
-0.010371981, 2971.3309, 0.99954228,
-0.013647293, 2972.1686, 0.99960824,
-0.0079284268, 2972.4547, 0.99950507,
-0.011203284, 2973.2924, 0.99961176,
-0.014477780, 2974.1301, 0.99964798,
-0.0087586266, 2974.4161, 0.99945599,
-0.012032612, 2975.2538, 0.99958007,
-0.0063133777, 2975.5398, 0.99955294,
-0.015306194, 2976.0915, 0.99970564,
-0.0095867186, 2976.3775, 0.99955572,
-0.012859734, 2977.2152, 0.99958072,
-0.0071401585, 2977.5013, 0.99953084,
-0.010412573, 2978.3390, 0.99963919,
-0.013684420, 2979.1767, 0.99965415,
-0.0079644707, 2979.4627, 0.99958281,
-0.011235763, 2980.3004, 0.99962389,
-0.014506546, 2981.1381, 0.99963208,
-0.0087860906, 2981.4242, 0.99949939,
-0.012056165, 2982.2619, 0.99959487,
-0.0063354628, 2982.5479, 0.99947231,
-0.015325692, 2983.0996, 0.99961943,
-0.0028576056, 2911.6295, 0.99949633,
0.0028689876, 2911.9156, 0.99955266,
-0.0061101621, 2912.4673, 0.99952535,
-0.00038397016, 2912.7533, 0.99935023,
-0.0036377034, 2913.5910, 0.99944021,
0.0020882909, 2913.8771, 0.99954728,
-0.0011665967, 2914.7148, 0.99949826,
-0.0044223314, 2915.5525, 0.99941027,
0.0013027859, 2915.8386, 0.99937765,
-0.0019540640, 2916.6763, 0.99936609,
-0.0052117307, 2917.5140, 0.99945051,
0.00051293367, 2917.8000, 0.99948102,
-0.0027458082, 2918.6377, 0.99945813,
0.0029783929, 2918.9238, 0.99941239,
-0.0060054361, 2919.4755, 0.99953142,
-0.00028140041, 2919.7615, 0.99944737,
-0.0035419612, 2920.5992, 0.99941855,
0.0021816262, 2920.8853, 0.99943543,
-0.0010799687, 2921.7230, 0.99947966,
-0.0043422724, 2922.5607, 0.99944588,
0.0013807274, 2922.8467, 0.99960105,
-0.0018825403, 2923.6844, 0.99943609,
-0.0051465088, 2924.5221, 0.99957142,
0.00057603033, 2924.8082, 0.99945403,
-0.0026888555, 2925.6459, 0.99951035,
0.0030332751, 2925.9319, 0.99948196,
-0.0059544077, 2926.4836, 0.99941550,
-0.00023260107, 2926.7696, 0.99941730,
-0.0034990231, 2927.6073, 0.99945759,
0.0022225913, 2927.8934, 0.99945076,
-0.0010446729, 2928.7311, 0.99955280,
-0.0043125462, 2929.5688, 0.99950354,
0.0014086807, 2929.8548, 0.99945986,
-0.0018599851, 2930.6925, 0.99949249,
-0.0051292228, 2931.5302, 0.99942662,
0.00059144702, 2931.8163, 0.99943031,
-0.0026785324, 2932.6540, 0.99955426,
0.0030419892, 2932.9400, 0.99949157,
-0.0059490453, 2933.4917, 0.99949504,
-0.00022870204, 2933.7777, 0.99946490,
-0.0034999046, 2934.6154, 0.99950120,
0.0022201084, 2934.9015, 0.99963926,
-0.0010517535, 2935.7392, 0.99947705,
-0.0043240868, 2936.5769, 0.99949959,
0.0013955492, 2936.8629, 0.99951086,
-0.0018772898, 2937.7006, 0.99942880,
-0.0051507597, 2938.5383, 0.99941665,
0.00056863153, 2938.8243, 0.99958676,
-0.0027052891, 2939.6620, 0.99946022,
0.0030138194, 2939.9481, 0.99945568,
-0.0059795999, 2940.4997, 0.99942486,
-0.00026062040, 2940.7858, 0.99958135,
-0.0035354262, 2941.6235, 0.99954347,
0.0021834896, 2941.9095, 0.99948875,
-0.0010917791, 2942.7472, 0.99956271,
-0.0043673719, 2943.5849, 0.99944906,
0.0013512852, 2943.8710, 0.99948434,
-0.0019247134, 2944.7086, 0.99942292,
0.00051733875, 2945.8324, 0.99943631,
-0.0027591895, 2946.6701, 0.99945438,
0.0029591294, 2946.9561, 0.99961207,
-0.0060360559, 2947.5078, 0.99951495,
-0.00031781405, 2947.7938, 0.99943643,
-0.0035949706, 2948.6315, 0.99955941,
0.0021230779, 2948.9175, 0.99942900,
-0.0011543352, 2949.7552, 0.99949559,
-0.0044318177, 2950.5929, 0.99945817,
0.0012861954, 2950.8790, 0.99946486,
-0.0019915846, 2951.7167, 0.99945462,
-0.0052693899, 2952.5544, 0.99955688,
-0.0020774001, 2958.7247, 0.99936275,
-0.0053555087, 2959.5624, 0.99960559,
0.00036233709, 2959.8484, 0.99947114,
-0.0029157961, 2960.6861, 0.99941989,
0.0028020813, 2960.9721, 0.99953867,
-0.0061937509, 2961.5238, 0.99954936,
-0.00047594227, 2961.8098, 0.99932683,
-0.0037536618, 2962.6475, 0.99941414,
0.0019642000, 2962.9336, 0.99947931,
-0.0013134504, 2963.7713, 0.99963526,
-0.0045909523, 2964.6089, 0.99957664,
0.0011271269, 2964.8950, 0.99944779,
-0.0021502459, 2965.7327, 0.99941994,
-0.0054273260, 2966.5704, 0.99951021,
0.00029080742, 2966.8564, 0.99955126,
-0.0029858844, 2967.6941, 0.99945931,
0.0027323532, 2967.9801, 0.99950583,
-0.00054411681, 2968.8178, 0.99939698,
-0.0038203249, 2969.6555, 0.99946085,
0.0018982224, 2969.9416, 0.99949877,
-0.0013776054, 2970.7793, 0.99953577,
-0.0046531279, 2971.6170, 0.99942046,
0.0010655631, 2971.9030, 0.99951759,
-0.0022094211, 2972.7407, 0.99942914,
-0.0054842571, 2973.5784, 0.99948735,
0.00023491228, 2973.8644, 0.99942245,
-0.0030395280, 2974.7021, 0.99950162,
-0.00059399600, 2975.8259, 0.99944422,
-0.0038672934, 2976.6636, 0.99940363,
-0.0014204309, 2977.7873, 0.99942341,
-0.0046926877, 2978.6250, 0.99961360,
-0.0022443644, 2979.7488, 0.99952553,
-0.0030656733, 2981.7102, 0.99953099,
0.0026549067, 2981.9962, 0.99952193,
-0.0038839384, 2983.6716, 0.99952870,
0.0018370890, 2983.9577, 0.99941465,
0.011847753, 2911.3639, 0.99960364,
0.0085954780, 2912.2016, 0.99950855,
0.0053423198, 2913.0394, 0.99954139,
0.011068508, 2913.3254, 0.99954464,
0.0078140846, 2914.1631, 0.99956942,
0.0045589064, 2915.0008, 0.99955905,
0.010284312, 2915.2869, 0.99968620,
0.0070280067, 2916.1246, 0.99953883,
0.0037708765, 2916.9623, 0.99953025,
0.0094956215, 2917.2484, 0.99950482,
0.0062374045, 2918.0861, 0.99940727,
0.011961883, 2918.3721, 0.99958622,
0.0087026028, 2919.2098, 0.99945444,
0.0054425459, 2920.0476, 0.99941349,
0.011166203, 2920.3336, 0.99953490,
0.0079051261, 2921.1713, 0.99947959,
0.0046432788, 2922.0090, 0.99951242,
0.010366541, 2922.2951, 0.99951783,
0.0071037438, 2923.1328, 0.99953224,
0.0038402349, 2923.9705, 0.99956004,
0.0095628291, 2924.2565, 0.99946242,
0.0062983903, 2925.0942, 0.99942956,
0.012020571, 2925.3803, 0.99953202,
0.0087552286, 2926.2180, 0.99954584,
0.0054892301, 2927.0557, 0.99951623,
0.011211087, 2927.3417, 0.99957925,
0.0079442326, 2928.1794, 0.99955130,
0.0046767586, 2929.0171, 0.99950966,
0.010398120, 2929.3032, 0.99961875,
0.0071298393, 2930.1409, 0.99948630,
0.0038609763, 2930.9786, 0.99941424,
0.0095817716, 2931.2646, 0.99943852,
0.0063121526, 2932.1023, 0.99947088,
0.012032595, 2932.3884, 0.99961014,
0.0087622493, 2933.2261, 0.99944904,
0.0054913816, 2934.0638, 0.99950240,
0.011211606, 2934.3498, 0.99952766,
0.0079400644, 2935.1875, 0.99940273,
0.0046680395, 2936.0252, 0.99960111,
0.010387778, 2936.3113, 0.99964053,
0.0071151329, 2937.1490, 0.99948610,
0.0038420449, 2937.9867, 0.99945761,
0.0095615297, 2938.2727, 0.99953399,
0.0062878755, 2939.1104, 0.99947751,
0.012007072, 2939.3964, 0.99952560,
0.0087328834, 2940.2341, 0.99946817,
0.0054584165, 2941.0718, 0.99941505,
0.0079023658, 2942.1956, 0.99949273,
0.0046269844, 2943.0333, 0.99956040,
0.0070698072, 2944.1570, 0.99950754,
0.0037937106, 2944.9947, 0.99948943,
0.0095122024, 2945.2807, 0.99958474,
0.0062357410, 2946.1184, 0.99947898,
0.0054003029, 2948.0799, 0.99966754,
0.0045637314, 2950.0413, 0.99956265,
0.010281679, 2950.3273, 0.99949266,
0.0070040917, 2951.1650, 0.99948076,
0.0037262668, 2952.0027, 0.99939983,
0.0094442044, 2952.2887, 0.99940264,
0.0093581645, 2959.2967, 0.99946174,
0.0060801899, 2960.1344, 0.99941459,
0.011797950, 2960.4205, 0.99953176,
0.0052419785, 2962.0959, 0.99946617,
0.010959812, 2962.3819, 0.99948640,
0.0044045738, 2964.0573, 0.99943461,
0.010122616, 2964.3433, 0.99953260,
0.0035678173, 2966.0187, 0.99950042,
0.0092861038, 2966.3048, 0.99953282,
0.0060090663, 2967.1425, 0.99937503,
0.011727351, 2967.4285, 0.99959660,
0.0084507191, 2968.2662, 0.99947770,
0.0076168027, 2970.2276, 0.99958394,
0.0043410771, 2971.0653, 0.99948230,
0.010059696, 2971.3514, 0.99954244,
0.0067843925, 2972.1891, 0.99944394,
0.0092284127, 2973.3128, 0.99959077,
0.0059539250, 2974.1505, 0.99942776,
0.011673082, 2974.4365, 0.99949407,
0.0083991065, 2975.2742, 0.99953658,
0.0051255340, 2976.1119, 0.99952655,
0.010844913, 2976.3980, 0.99954025,
0.0075720090, 2977.2357, 0.99948372,
0.0042992497, 2978.0734, 0.99943035,
0.010019184, 2978.3594, 0.99963492,
0.0067471493, 2979.1971, 0.99949171,
0.0034756998, 2980.0348, 0.99940932,
0.0091959227, 2980.3208, 0.99953460,
0.0059251518, 2981.1585, 0.99948597,
0.011645612, 2981.4446, 0.99954718,
0.0083754500, 2982.2823, 0.99950532,
0.0051060367, 2983.1200, 0.99950464,
0.017574543, 2911.6500, 0.99974682,
0.014321965, 2912.4877, 0.99972406,
0.020048250, 2912.7737, 0.99979475,
0.016794496, 2913.6115, 0.99966800,
0.013539779, 2914.4492, 0.99968193,
0.019265474, 2914.7352, 0.99985546,
0.016009719, 2915.5729, 0.99977150,
0.021734930, 2915.8590, 0.99981237,
0.012753131, 2916.4107, 0.99965963,
0.018478059, 2916.6967, 0.99976642,
0.015220373, 2917.5344, 0.99960165,
0.020944830, 2917.8205, 0.99982745,
0.017686069, 2918.6582, 0.99963762,
0.014426522, 2919.4959, 0.99967861,
0.020150552, 2919.7819, 0.99982351,
0.016889972, 2920.6196, 0.99971733,
0.013628639, 2921.4574, 0.99960673,
0.016089619, 2922.5811, 0.99964812,
0.012826577, 2923.4188, 0.99963051,
0.015285243, 2924.5426, 0.99966894,
0.021007776, 2924.8286, 0.99986018,
0.014477306, 2926.5040, 0.99957790,
0.020199307, 2926.7901, 0.99973410,
0.016932869, 2927.6278, 0.99974935,
0.013665802, 2928.4655, 0.99958312,
0.019387199, 2928.7515, 0.99984296,
0.016119311, 2929.5892, 0.99973307,
0.012850830, 2930.4269, 0.99969345,
0.018571653, 2930.7130, 0.99974363,
0.021023167, 2931.8367, 0.99984705,
0.017753174, 2932.6744, 0.99980966,
0.020202888, 2933.7982, 0.99974588,
0.016931673, 2934.6359, 0.99984004,
0.019379908, 2935.7596, 0.99980086,
0.016107563, 2936.5973, 0.99968712,
0.018554346, 2937.7210, 0.99976934,
0.015280866, 2938.5587, 0.99962963,
0.021000254, 2938.8448, 0.99984967,
0.017726323, 2939.6825, 0.99963435,
0.014452003, 2940.5202, 0.99969559,
0.020170980, 2940.8062, 0.99977472,
0.016896165, 2941.6439, 0.99978324,
0.013621003, 2942.4816, 0.99963074,
0.019339801, 2942.7676, 0.99980503,
0.016064201, 2943.6053, 0.99972883,
0.021782755, 2943.8914, 0.99981117,
0.012788395, 2944.4430, 0.99963372,
0.018506850, 2944.7291, 0.99977498,
0.015230563, 2945.5668, 0.99979485,
0.020948993, 2945.8528, 0.99981080,
0.017672359, 2946.6905, 0.99972091,
0.014395487, 2947.5282, 0.99966611,
0.020113627, 2947.8142, 0.99983579,
0.016836665, 2948.6519, 0.99979997,
0.013559210, 2949.4896, 0.99958032,
0.019277295, 2949.7757, 0.99985743,
0.015999708, 2950.6134, 0.99970761,
0.021717720, 2950.8994, 0.99987349,
0.012722072, 2951.4511, 0.99959190,
0.018439937, 2951.7371, 0.99972633,
0.015162029, 2952.5748, 0.99966868,
0.012636386, 2958.4591, 0.99952912,
0.018354212, 2958.7451, 0.99977858,
0.015076005, 2959.5828, 0.99980868,
0.020793751, 2959.8688, 0.99972627,
0.017515819, 2960.7065, 0.99967097,
0.014237867, 2961.5442, 0.99962585,
0.019955676, 2961.8303, 0.99970841,
0.016677759, 2962.6679, 0.99970461,
0.013400067, 2963.5056, 0.99970204,
0.019118075, 2963.7917, 0.99983961,
0.015840577, 2964.6294, 0.99978657,
0.021558658, 2964.9154, 0.99979698,
0.012563247, 2965.4671, 0.99963197,
0.018281389, 2965.7531, 0.99978127,
0.015004314, 2966.5908, 0.99965591,
0.020722450, 2966.8768, 0.99979254,
0.017445563, 2967.7145, 0.99985790,
0.014169014, 2968.5522, 0.99966725,
0.019887439, 2968.8383, 0.99986890,
0.016611238, 2969.6760, 0.99975586,
0.013335317, 2970.5137, 0.99967649,
0.019053967, 2970.7997, 0.99979018,
0.015778452, 2971.6374, 0.99966500,
0.021497246, 2971.9234, 0.99987387,
0.012503261, 2972.4751, 0.99949690,
0.018222070, 2972.7611, 0.99973769,
0.014947342, 2973.5988, 0.99967906,
0.020666415, 2973.8849, 0.99982314,
0.017392184, 2974.7226, 0.99989822,
0.014118344, 2975.5603, 0.99959672,
0.019837729, 2975.8463, 0.99989808,
0.016564442, 2976.6840, 0.99969539,
0.013291588, 2977.5217, 0.99963495,
0.019011319, 2977.8077, 0.99987440,
0.015739074, 2978.6454, 0.99983214,
0.021458918, 2978.9315, 0.99977417,
0.012467302, 2979.4831, 0.99954474,
0.018187313, 2979.7692, 0.99978473,
0.014916305, 2980.6069, 0.99974165,
0.020636547, 2980.8929, 0.99973743,
0.017366133, 2981.7306, 0.99968994,
0.014096157, 2982.5683, 0.99964483,
0.019817029, 2982.8544, 0.99978436,
0.016547900, 2983.6921, 0.99972210,
0.023301129, 2911.9360, 0.99986692,
0.029027612, 2912.2221, 0.99986763,
0.025774433, 2913.0598, 0.99993184,
0.022520383, 2913.8975, 0.99985089,
0.028246169, 2914.1836, 0.99998564,
0.024990970, 2915.0213, 0.99996451,
0.030716469, 2915.3073, 1.0000984,
0.027460143, 2916.1450, 0.99996501,
0.024202993, 2916.9828, 0.99993337,
0.029927631, 2917.2688, 0.99989659,
0.026669395, 2918.1065, 0.99996702,
0.023410364, 2918.9442, 0.99985296,
0.029134467, 2919.2303, 0.99995916,
0.025874392, 2920.0680, 0.99998373,
0.022613554, 2920.9057, 0.99995426,
0.028337147, 2921.1917, 0.99999748,
0.025075182, 2922.0294, 0.99998728,
0.030798338, 2922.3155, 1.0000338,
0.021812613, 2922.8672, 0.99980433,
0.027535523, 2923.1532, 0.99996514,
0.024271998, 2923.9909, 0.99991669,
0.029994686, 2924.2770, 0.99997511,
0.026730230, 2925.1147, 0.99992557,
0.023465099, 2925.9524, 0.99986810,
0.029187147, 2926.2384, 0.99995472,
0.025921133, 2927.0761, 0.99992738,
0.022654478, 2927.9138, 0.99981817,
0.028375914, 2928.1999, 0.99995310,
0.025108426, 2929.0376, 0.99998930,
0.030829782, 2929.3236, 1.0000453,
0.021840333, 2929.8753, 0.99987263,
0.027561487, 2930.1613, 0.99996166,
0.024292610, 2930.9990, 0.99997847,
0.030013401, 2931.2851, 0.99997162,
0.026743768, 2932.1228, 0.99991062,
0.023473592, 2932.9605, 0.99990887,
0.029194047, 2933.2465, 0.99994476,
0.025923167, 2934.0842, 0.99995029,
0.022651782, 2934.9219, 0.99988268,
0.028371834, 2935.2079, 0.99991965,
0.025099797, 2936.0456, 1.0000682,
0.030819532, 2936.3317, 1.0000388,
0.021827296, 2936.8833, 0.99983930,
0.027546876, 2937.1694, 0.99993542,
0.024273777, 2938.0071, 1.0000143,
0.029993258, 2938.2931, 0.99990795,
0.026719594, 2939.1308, 0.99993281,
0.023445529, 2939.9685, 0.99982749,
0.029164589, 2940.2546, 0.99995259,
0.025890013, 2941.0923, 0.99990908,
0.022615078, 2941.9300, 0.99993392,
0.028333851, 2942.2160, 0.99992617,
0.025058462, 2943.0537, 0.99994907,
0.030777186, 2943.3397, 1.0000534,
0.027501375, 2944.1774, 0.99990123,
0.024225271, 2945.0151, 0.99993729,
0.029943661, 2945.3012, 0.99999633,
0.026667293, 2946.1389, 0.99999895,
0.023390576, 2946.9765, 0.99984167,
0.029108866, 2947.2626, 0.99990137,
0.022554612, 2948.9380, 0.99986557,
0.028272637, 2949.2240, 1.0000379,
0.024995360, 2950.0617, 0.99986423,
0.030713306, 2950.3478, 0.99996904,
0.027435615, 2951.1854, 0.99993997,
0.024157887, 2952.0231, 0.99979649,
0.029875724, 2952.3092, 0.99992950,
0.029789777, 2959.3172, 0.99994432,
0.026511604, 2960.1549, 0.99991843,
0.023233597, 2960.9926, 0.99983828,
0.028951486, 2961.2786, 0.99987342,
0.025673598, 2962.1163, 1.0000023,
0.022395722, 2962.9540, 1.0000166,
0.028113599, 2963.2400, 0.99977622,
0.024836001, 2964.0777, 0.99986587,
0.030554044, 2964.3638, 0.99994511,
0.027276659, 2965.2015, 0.99991437,
0.023999454, 2966.0392, 0.99991405,
0.029717643, 2966.3252, 1.0000653,
0.026440710, 2967.1629, 0.99987446,
0.023163903, 2968.0006, 0.99981236,
0.028882371, 2968.2866, 1.0000083,
0.025605895, 2969.1243, 0.99990811,
0.022329687, 2969.9620, 0.99989989,
0.028048270, 2970.2481, 0.99997401,
0.024772552, 2971.0857, 0.99995401,
0.030491273, 2971.3718, 1.0000434,
0.027215978, 2972.2095, 0.99993490,
0.023941019, 2973.0472, 0.99982632,
0.029659909, 2973.3332, 0.99996139,
0.026385531, 2974.1709, 0.99988398,
0.023111431, 2975.0086, 0.99990936,
0.028830625, 2975.2947, 1.0000549,
0.025557063, 2976.1324, 1.0000050,
0.022284021, 2976.9701, 0.99989220,
0.028003552, 2977.2561, 1.0000803,
0.024731004, 2978.0938, 0.99992023,
0.030450842, 2978.3798, 1.0001242,
0.027178919, 2979.2175, 0.99992721,
0.023907481, 2980.0552, 0.99987999,
0.029627608, 2980.3413, 0.99996898,
0.026356950, 2981.1790, 0.99994141,
0.023086718, 2982.0167, 0.99983385,
0.028807266, 2982.3027, 0.99990844,
0.025537766, 2983.1404, 0.99994781,
0.022268932, 2983.9781, 0.99984036,
0.032280009, 2911.3844, 1.0000177,
0.038006591, 2911.6704, 0.99988808,
0.034753992, 2912.5081, 0.99996848,
0.031500514, 2913.3458, 0.99995551,
0.037226594, 2913.6319, 0.99997797,
0.033971956, 2914.4696, 1.0000658,
0.039697544, 2914.7557, 0.99997777,
0.036441669, 2915.5934, 0.99997127,
0.033185061, 2916.4311, 0.99997668,
0.038909983, 2916.7171, 1.0001003,
0.035652276, 2917.5548, 1.0000418,
0.032393767, 2918.3926, 0.99998928,
0.038118146, 2918.6786, 0.99996252,
0.034858580, 2919.5163, 0.99998825,
0.031598243, 2920.3540, 0.99990758,
0.037321806, 2920.6401, 0.99995013,
0.034060455, 2921.4778, 0.99995214,
0.039783849, 2921.7638, 1.0000112,
0.036521510, 2922.6015, 0.99989358,
0.033258451, 2923.4392, 0.99996688,
0.038981196, 2923.7253, 1.0000683,
0.035717194, 2924.5630, 1.0000139,
0.032452506, 2925.4007, 1.0000066,
0.038174703, 2925.6868, 1.0000522,
0.034909118, 2926.5245, 0.99994064,
0.031642884, 2927.3622, 0.99997115,
0.037364561, 2927.6482, 1.0000451,
0.034097478, 2928.4859, 1.0000538,
0.039818971, 2928.7720, 1.0000516,
0.036550968, 2929.6097, 1.0000661,
0.033282472, 2930.4474, 1.0000023,
0.039003491, 2930.7334, 0.99999795,
0.035734226, 2931.5711, 0.99998779,
0.032464406, 2932.4088, 0.99997679,
0.038184981, 2932.6948, 1.0001321,
0.034914442, 2933.5325, 0.99999934,
0.031643387, 2934.3702, 0.99995364,
0.037363350, 2934.6563, 0.99998252,
0.034091629, 2935.4940, 1.0000161,
0.036539113, 2936.6177, 0.99994109,
0.033266304, 2937.4554, 1.0000676,
0.038985882, 2937.7415, 1.0000711,
0.035712491, 2938.5792, 0.99999794,
0.032438788, 2939.4169, 0.99996437,
0.038157835, 2939.7029, 0.99993715,
0.034883706, 2940.5406, 0.99998475,
0.031609005, 2941.3783, 0.99996624,
0.037327856, 2941.6643, 0.99998288,
0.034052685, 2942.5020, 0.99996473,
0.039771481, 2942.7881, 0.99999388,
0.036495873, 2943.6258, 1.0000448,
0.033219860, 2944.4635, 1.0000380,
0.038938412, 2944.7495, 0.99990611,
0.032385564, 2946.4249, 0.99999997,
0.038103807, 2946.7109, 1.0000388,
0.034827029, 2947.5486, 1.0000509,
0.031549933, 2948.3863, 1.0000947,
0.037268101, 2948.6724, 1.0000245,
0.033990741, 2949.5101, 0.99997121,
0.039708824, 2949.7961, 1.0000606,
0.036431334, 2950.6338, 0.99998846,
0.033153594, 2951.4715, 0.99994508,
0.038871458, 2951.7575, 0.99987438,
0.035593547, 2952.5952, 0.99998106,
0.033067898, 2958.4795, 0.99989651,
0.038785724, 2958.7655, 0.99982719,
0.035507518, 2959.6032, 1.0000608,
0.032229365, 2960.4409, 0.99992235,
0.037947235, 2960.7270, 0.99985973,
0.034669284, 2961.5646, 0.99996407,
0.040387195, 2961.8507, 1.0000757,
0.031391432, 2962.4023, 1.0000133,
0.037109381, 2962.6884, 1.0001230,
0.039549601, 2963.8121, 0.99999902,
0.036272007, 2964.6498, 1.0000666,
0.032994781, 2965.4875, 1.0000584,
0.038712825, 2965.7735, 1.0000045,
0.035435755, 2966.6112, 0.99995785,
0.032158897, 2967.4489, 1.0000088,
0.037877211, 2967.7350, 1.0000639,
0.034600668, 2968.5727, 0.99991153,
0.031324281, 2969.4104, 1.0000147,
0.037042800, 2969.6964, 1.0000787,
0.033766887, 2970.5341, 0.99999424,
0.036209932, 2971.6578, 0.99993164,
0.032934849, 2972.4955, 0.99996688,
0.035378942, 2973.6193, 0.99993301,
0.032104591, 2974.4570, 0.99994947,
0.034549966, 2975.5807, 1.0000487,
0.040269354, 2975.8667, 1.0000133,
0.031276545, 2976.4184, 0.99996992,
0.033723234, 2977.5421, 0.99997216,
0.039442869, 2977.8282, 1.0000323,
0.032898876, 2979.5036, 1.0000016,
0.038618990, 2979.7896, 1.0000464,
0.032077314, 2981.4650, 0.99998247,
0.037797840, 2981.7511, 1.0000638,
0.034527978, 2982.5888, 1.0000126,
0.040248654, 2982.8748, 0.99989743,
0.036979639, 2983.7125, 0.99997596,
0.043733270, 2911.9565, 0.99995694,
0.049459746, 2912.2425, 0.99989928,
0.040480369, 2912.7942, 0.99990770,
0.046206545, 2913.0802, 0.99994646,
0.042952473, 2913.9179, 1.0000158,
0.048678153, 2914.2040, 0.99998043,
0.045422934, 2915.0417, 0.99998964,
0.042166872, 2915.8794, 0.99999877,
0.047892079, 2916.1655, 1.0000006,
0.044634909, 2917.0032, 0.99996605,
0.041376927, 2917.8409, 1.0000067,
0.047101485, 2918.1269, 0.99995901,
0.043842234, 2918.9647, 0.99997817,
0.049566432, 2919.2507, 0.99995705,
0.040582404, 2919.8024, 1.0000068,
0.046306337, 2920.0884, 1.0000126,
0.043045480, 2920.9261, 0.99997574,
0.048768968, 2921.2122, 1.0000524,
0.045507085, 2922.0499, 0.99998903,
0.042244498, 2922.8876, 1.0000042,
0.047967503, 2923.1736, 0.99996694,
0.044703860, 2924.0113, 1.0000185,
0.047161970, 2925.1351, 1.0000113,
0.043896822, 2925.9728, 0.99992692,
0.049618965, 2926.2588, 1.0000100,
0.040631014, 2926.8105, 0.99998226,
0.046352935, 2927.0965, 1.0000059,
0.043086265, 2927.9343, 0.99989395,
0.048807796, 2928.2203, 1.0000148,
0.045540292, 2929.0580, 1.0000253,
0.042272185, 2929.8957, 0.99995966,
0.047993334, 2930.1817, 1.0000742,
0.044724443, 2931.0194, 1.0000034,
0.041454986, 2931.8571, 0.99996892,
0.047175483, 2932.1432, 0.99999198,
0.043905293, 2932.9809, 1.0000241,
0.040634577, 2933.8186, 0.99993284,
0.046354752, 2934.1046, 1.0000380,
0.043083355, 2934.9423, 0.99996739,
0.045531355, 2936.0661, 1.0000480,
0.042258842, 2936.9038, 0.99999114,
0.047978418, 2937.1898, 0.99997487,
0.044705309, 2938.0275, 1.0000030,
0.041431775, 2938.8652, 1.0000699,
0.043877038, 2939.9889, 1.0000604,
0.049596095, 2940.2750, 1.0001136,
0.040602579, 2940.8266, 0.99998453,
0.046321510, 2941.1127, 0.99989765,
0.043046566, 2941.9504, 0.99994970,
0.048765437, 2942.2364, 0.99998772,
0.042214425, 2943.9118, 0.99997498,
0.047933042, 2944.1979, 0.99994619,
0.041380447, 2945.8732, 0.99993072,
0.047098845, 2946.1593, 1.0000314,
0.049540410, 2947.2830, 0.99999058,
0.040545267, 2947.8347, 1.0000114,
0.042986246, 2948.9584, 0.99997519,
0.048704270, 2949.2445, 1.0000461,
0.045426788, 2950.0821, 1.0000211,
0.047867139, 2951.2059, 1.0000393,
0.044589408, 2952.0436, 0.99997069,
0.041225365, 2959.8893, 1.0000240,
0.046943218, 2960.1753, 0.99997628,
0.049382902, 2961.2990, 0.99998778,
